INFO 2019-08-18 13:12:16:852 main AgentClassLoader :  D:\Work\ider\my-study\sunny-spring-cloud-alibaba\sunny-spring-cloud-external-skywalking\agent\plugins\apm-activemq-5.x-plugin-6.2.0.jar loaded. 
INFO 2019-08-18 13:12:19:230 main AgentClassLoader :  D:\Work\ider\my-study\sunny-spring-cloud-alibaba\sunny-spring-cloud-external-skywalking\agent\plugins\apm-mysql-5.x-plugin-6.2.0.jar loaded. 
INFO 2019-08-18 13:12:19:385 main AgentClassLoader :  D:\Work\ider\my-study\sunny-spring-cloud-alibaba\sunny-spring-cloud-external-skywalking\agent\plugins\apm-mysql-6.x-plugin-6.2.0.jar loaded. 
INFO 2019-08-18 13:12:19:507 main AgentClassLoader :  D:\Work\ider\my-study\sunny-spring-cloud-alibaba\sunny-spring-cloud-external-skywalking\agent\plugins\apm-mysql-8.x-plugin-6.2.0.jar loaded. 
INFO 2019-08-18 13:12:19:608 main AgentClassLoader :  D:\Work\ider\my-study\sunny-spring-cloud-alibaba\sunny-spring-cloud-external-skywalking\agent\plugins\apm-mysql-commons-6.2.0.jar loaded. 
INFO 2019-08-18 13:12:19:702 main AgentClassLoader :  D:\Work\ider\my-study\sunny-spring-cloud-alibaba\sunny-spring-cloud-external-skywalking\agent\plugins\apm-nutz-http-1.x-plugin-6.2.0.jar loaded. 
INFO 2019-08-18 13:12:19:779 main AgentClassLoader :  D:\Work\ider\my-study\sunny-spring-cloud-alibaba\sunny-spring-cloud-external-skywalking\agent\plugins\apm-nutz-mvc-annotation-1.x-plugin-6.2.0.jar loaded. 
INFO 2019-08-18 13:12:19:910 main AgentClassLoader :  D:\Work\ider\my-study\sunny-spring-cloud-alibaba\sunny-spring-cloud-external-skywalking\agent\plugins\apm-okhttp-3.x-plugin-6.2.0.jar loaded. 
INFO 2019-08-18 13:12:20:134 main AgentClassLoader :  D:\Work\ider\my-study\sunny-spring-cloud-alibaba\sunny-spring-cloud-external-skywalking\agent\plugins\apm-postgresql-8.x-plugin-6.2.0.jar loaded. 
INFO 2019-08-18 13:12:20:228 main AgentClassLoader :  D:\Work\ider\my-study\sunny-spring-cloud-alibaba\sunny-spring-cloud-external-skywalking\agent\plugins\apm-rabbitmq-5.x-plugin-6.2.0.jar loaded. 
INFO 2019-08-18 13:12:20:328 main AgentClassLoader :  D:\Work\ider\my-study\sunny-spring-cloud-alibaba\sunny-spring-cloud-external-skywalking\agent\plugins\apm-redisson-3.x-plugin-6.2.0.jar loaded. 
INFO 2019-08-18 13:12:20:486 main AgentClassLoader :  D:\Work\ider\my-study\sunny-spring-cloud-alibaba\sunny-spring-cloud-external-skywalking\agent\plugins\apm-resttemplate-4.3.x-plugin-6.2.0.jar loaded. 
INFO 2019-08-18 13:12:20:607 main AgentClassLoader :  D:\Work\ider\my-study\sunny-spring-cloud-alibaba\sunny-spring-cloud-external-skywalking\agent\plugins\apm-rocketmq-3.x-plugin-6.2.0.jar loaded. 
INFO 2019-08-18 13:12:20:743 main AgentClassLoader :  D:\Work\ider\my-study\sunny-spring-cloud-alibaba\sunny-spring-cloud-external-skywalking\agent\plugins\apm-rocketmq-4.x-plugin-6.2.0.jar loaded. 
INFO 2019-08-18 13:12:20:822 main AgentClassLoader :  D:\Work\ider\my-study\sunny-spring-cloud-alibaba\sunny-spring-cloud-external-skywalking\agent\plugins\apm-servicecomb-java-chassis-0.x-plugin-6.2.0.jar loaded. 
INFO 2019-08-18 13:12:20:901 main AgentClassLoader :  D:\Work\ider\my-study\sunny-spring-cloud-alibaba\sunny-spring-cloud-external-skywalking\agent\plugins\apm-servicecomb-java-chassis-1.x-plugin-6.2.0.jar loaded. 
INFO 2019-08-18 13:12:20:991 main AgentClassLoader :  D:\Work\ider\my-study\sunny-spring-cloud-alibaba\sunny-spring-cloud-external-skywalking\agent\plugins\apm-sharding-jdbc-1.5.x-plugin-6.2.0.jar loaded. 
INFO 2019-08-18 13:12:21:101 main AgentClassLoader :  D:\Work\ider\my-study\sunny-spring-cloud-alibaba\sunny-spring-cloud-external-skywalking\agent\plugins\apm-sharding-sphere-3.x-plugin-6.2.0.jar loaded. 
INFO 2019-08-18 13:12:21:212 main AgentClassLoader :  D:\Work\ider\my-study\sunny-spring-cloud-alibaba\sunny-spring-cloud-external-skywalking\agent\plugins\apm-sharding-sphere-4.x-plugin-6.2.0.jar loaded. 
INFO 2019-08-18 13:12:21:300 main AgentClassLoader :  D:\Work\ider\my-study\sunny-spring-cloud-alibaba\sunny-spring-cloud-external-skywalking\agent\plugins\apm-solrj-7.x-plugin-6.2.0.jar loaded. 
INFO 2019-08-18 13:12:21:361 main AgentClassLoader :  D:\Work\ider\my-study\sunny-spring-cloud-alibaba\sunny-spring-cloud-external-skywalking\agent\plugins\apm-spring-cloud-feign-1.x-plugin-6.2.0.jar loaded. 
INFO 2019-08-18 13:12:21:488 main AgentClassLoader :  D:\Work\ider\my-study\sunny-spring-cloud-alibaba\sunny-spring-cloud-external-skywalking\agent\plugins\apm-spring-concurrent-util-4.x-plugin-6.2.0.jar loaded. 
INFO 2019-08-18 13:12:21:586 main AgentClassLoader :  D:\Work\ider\my-study\sunny-spring-cloud-alibaba\sunny-spring-cloud-external-skywalking\agent\plugins\apm-spring-core-patch-6.2.0.jar loaded. 
INFO 2019-08-18 13:12:21:690 main AgentClassLoader :  D:\Work\ider\my-study\sunny-spring-cloud-alibaba\sunny-spring-cloud-external-skywalking\agent\plugins\apm-springmvc-annotation-3.x-plugin-6.2.0.jar loaded. 
INFO 2019-08-18 13:12:21:780 main AgentClassLoader :  D:\Work\ider\my-study\sunny-spring-cloud-alibaba\sunny-spring-cloud-external-skywalking\agent\plugins\apm-springmvc-annotation-4.x-plugin-6.2.0.jar loaded. 
INFO 2019-08-18 13:12:21:869 main AgentClassLoader :  D:\Work\ider\my-study\sunny-spring-cloud-alibaba\sunny-spring-cloud-external-skywalking\agent\plugins\apm-springmvc-annotation-5.x-plugin-6.2.0.jar loaded. 
INFO 2019-08-18 13:12:22:006 main AgentClassLoader :  D:\Work\ider\my-study\sunny-spring-cloud-alibaba\sunny-spring-cloud-external-skywalking\agent\plugins\apm-springmvc-annotation-commons-6.2.0.jar loaded. 
INFO 2019-08-18 13:12:22:100 main AgentClassLoader :  D:\Work\ider\my-study\sunny-spring-cloud-alibaba\sunny-spring-cloud-external-skywalking\agent\plugins\apm-spymemcached-2.x-plugin-6.2.0.jar loaded. 
INFO 2019-08-18 13:12:22:162 main AgentClassLoader :  D:\Work\ider\my-study\sunny-spring-cloud-alibaba\sunny-spring-cloud-external-skywalking\agent\plugins\apm-struts2-2.x-plugin-6.2.0.jar loaded. 
INFO 2019-08-18 13:12:22:258 main AgentClassLoader :  D:\Work\ider\my-study\sunny-spring-cloud-alibaba\sunny-spring-cloud-external-skywalking\agent\plugins\apm-undertow-2.x-plugin-6.2.0.jar loaded. 
INFO 2019-08-18 13:12:22:539 main AgentClassLoader :  D:\Work\ider\my-study\sunny-spring-cloud-alibaba\sunny-spring-cloud-external-skywalking\agent\plugins\apm-vertx-core-3.x-plugin-6.2.0.jar loaded. 
INFO 2019-08-18 13:12:22:756 main AgentClassLoader :  D:\Work\ider\my-study\sunny-spring-cloud-alibaba\sunny-spring-cloud-external-skywalking\agent\plugins\apm-webflux-5.x-plugin-6.2.0.jar loaded. 
INFO 2019-08-18 13:12:22:876 main AgentClassLoader :  D:\Work\ider\my-study\sunny-spring-cloud-alibaba\sunny-spring-cloud-external-skywalking\agent\plugins\apm-xmemcached-2.x-plugin-6.2.0.jar loaded. 
INFO 2019-08-18 13:12:22:974 main AgentClassLoader :  D:\Work\ider\my-study\sunny-spring-cloud-alibaba\sunny-spring-cloud-external-skywalking\agent\plugins\dubbo-2.7.x-conflict-patch-6.2.0.jar loaded. 
INFO 2019-08-18 13:12:23:051 main AgentClassLoader :  D:\Work\ider\my-study\sunny-spring-cloud-alibaba\sunny-spring-cloud-external-skywalking\agent\plugins\dubbo-conflict-patch-6.2.0.jar loaded. 
INFO 2019-08-18 13:12:23:133 main AgentClassLoader :  D:\Work\ider\my-study\sunny-spring-cloud-alibaba\sunny-spring-cloud-external-skywalking\agent\plugins\motan-plugin-6.2.0.jar loaded. 
INFO 2019-08-18 13:12:23:216 main AgentClassLoader :  D:\Work\ider\my-study\sunny-spring-cloud-alibaba\sunny-spring-cloud-external-skywalking\agent\plugins\resteasy-server-3.x-plugin-6.2.0.jar loaded. 
INFO 2019-08-18 13:12:23:326 main AgentClassLoader :  D:\Work\ider\my-study\sunny-spring-cloud-alibaba\sunny-spring-cloud-external-skywalking\agent\plugins\sofa-rpc-plugin-6.2.0.jar loaded. 
INFO 2019-08-18 13:12:23:394 main AgentClassLoader :  D:\Work\ider\my-study\sunny-spring-cloud-alibaba\sunny-spring-cloud-external-skywalking\agent\plugins\spring-commons-6.2.0.jar loaded. 
INFO 2019-08-18 13:12:23:501 main AgentClassLoader :  D:\Work\ider\my-study\sunny-spring-cloud-alibaba\sunny-spring-cloud-external-skywalking\agent\plugins\tomcat-7.x-8.x-plugin-6.2.0.jar loaded. 
INFO 2019-08-18 13:12:23:594 main AgentClassLoader :  D:\Work\ider\my-study\sunny-spring-cloud-alibaba\sunny-spring-cloud-external-skywalking\agent\activations\apm-toolkit-log4j-1.x-activation-6.2.0.jar loaded. 
INFO 2019-08-18 13:12:23:660 main AgentClassLoader :  D:\Work\ider\my-study\sunny-spring-cloud-alibaba\sunny-spring-cloud-external-skywalking\agent\activations\apm-toolkit-log4j-2.x-activation-6.2.0.jar loaded. 
INFO 2019-08-18 13:12:23:783 main AgentClassLoader :  D:\Work\ider\my-study\sunny-spring-cloud-alibaba\sunny-spring-cloud-external-skywalking\agent\activations\apm-toolkit-logback-1.x-activation-6.2.0.jar loaded. 
INFO 2019-08-18 13:12:23:950 main AgentClassLoader :  D:\Work\ider\my-study\sunny-spring-cloud-alibaba\sunny-spring-cloud-external-skywalking\agent\activations\apm-toolkit-opentracing-activation-6.2.0.jar loaded. 
INFO 2019-08-18 13:12:24:112 main AgentClassLoader :  D:\Work\ider\my-study\sunny-spring-cloud-alibaba\sunny-spring-cloud-external-skywalking\agent\activations\apm-toolkit-trace-activation-6.2.0.jar loaded. 
INFO 2019-08-18 13:12:24:121 main PluginResourcesResolver :  find skywalking plugin define in jar:file:D:\Work\ider\my-study\sunny-spring-cloud-alibaba\sunny-spring-cloud-external-skywalking\agent\plugins\apm-activemq-5.x-plugin-6.2.0.jar!/skywalking-plugin.def 
INFO 2019-08-18 13:12:24:121 main PluginResourcesResolver :  find skywalking plugin define in jar:file:D:\Work\ider\my-study\sunny-spring-cloud-alibaba\sunny-spring-cloud-external-skywalking\agent\plugins\apm-canal-1.x-plugin-6.2.0.jar!/skywalking-plugin.def 
INFO 2019-08-18 13:12:24:122 main PluginResourcesResolver :  find skywalking plugin define in jar:file:D:\Work\ider\my-study\sunny-spring-cloud-alibaba\sunny-spring-cloud-external-skywalking\agent\plugins\apm-dubbo-2.7.x-plugin-6.2.0.jar!/skywalking-plugin.def 
INFO 2019-08-18 13:12:24:122 main PluginResourcesResolver :  find skywalking plugin define in jar:file:D:\Work\ider\my-study\sunny-spring-cloud-alibaba\sunny-spring-cloud-external-skywalking\agent\plugins\apm-dubbo-plugin-6.2.0.jar!/skywalking-plugin.def 
INFO 2019-08-18 13:12:24:122 main PluginResourcesResolver :  find skywalking plugin define in jar:file:D:\Work\ider\my-study\sunny-spring-cloud-alibaba\sunny-spring-cloud-external-skywalking\agent\plugins\apm-elastic-job-2.x-plugin-6.2.0.jar!/skywalking-plugin.def 
INFO 2019-08-18 13:12:24:122 main PluginResourcesResolver :  find skywalking plugin define in jar:file:D:\Work\ider\my-study\sunny-spring-cloud-alibaba\sunny-spring-cloud-external-skywalking\agent\plugins\apm-elasticsearch-5.x-plugin-6.2.0.jar!/skywalking-plugin.def 
INFO 2019-08-18 13:12:24:123 main PluginResourcesResolver :  find skywalking plugin define in jar:file:D:\Work\ider\my-study\sunny-spring-cloud-alibaba\sunny-spring-cloud-external-skywalking\agent\plugins\apm-feign-default-http-9.x-plugin-6.2.0.jar!/skywalking-plugin.def 
INFO 2019-08-18 13:12:24:123 main PluginResourcesResolver :  find skywalking plugin define in jar:file:D:\Work\ider\my-study\sunny-spring-cloud-alibaba\sunny-spring-cloud-external-skywalking\agent\plugins\apm-grpc-1.x-plugin-6.2.0.jar!/skywalking-plugin.def 
INFO 2019-08-18 13:12:24:123 main PluginResourcesResolver :  find skywalking plugin define in jar:file:D:\Work\ider\my-study\sunny-spring-cloud-alibaba\sunny-spring-cloud-external-skywalking\agent\plugins\apm-h2-1.x-plugin-6.2.0.jar!/skywalking-plugin.def 
INFO 2019-08-18 13:12:24:124 main PluginResourcesResolver :  find skywalking plugin define in jar:file:D:\Work\ider\my-study\sunny-spring-cloud-alibaba\sunny-spring-cloud-external-skywalking\agent\plugins\apm-httpasyncclient-4.x-plugin-6.2.0.jar!/skywalking-plugin.def 
INFO 2019-08-18 13:12:24:124 main PluginResourcesResolver :  find skywalking plugin define in jar:file:D:\Work\ider\my-study\sunny-spring-cloud-alibaba\sunny-spring-cloud-external-skywalking\agent\plugins\apm-httpClient-4.x-plugin-6.2.0.jar!/skywalking-plugin.def 
INFO 2019-08-18 13:12:24:124 main PluginResourcesResolver :  find skywalking plugin define in jar:file:D:\Work\ider\my-study\sunny-spring-cloud-alibaba\sunny-spring-cloud-external-skywalking\agent\plugins\apm-hystrix-1.x-plugin-6.2.0.jar!/skywalking-plugin.def 
INFO 2019-08-18 13:12:24:124 main PluginResourcesResolver :  find skywalking plugin define in jar:file:D:\Work\ider\my-study\sunny-spring-cloud-alibaba\sunny-spring-cloud-external-skywalking\agent\plugins\apm-jedis-2.x-plugin-6.2.0.jar!/skywalking-plugin.def 
INFO 2019-08-18 13:12:24:125 main PluginResourcesResolver :  find skywalking plugin define in jar:file:D:\Work\ider\my-study\sunny-spring-cloud-alibaba\sunny-spring-cloud-external-skywalking\agent\plugins\apm-jetty-client-9.0-plugin-6.2.0.jar!/skywalking-plugin.def 
INFO 2019-08-18 13:12:24:125 main PluginResourcesResolver :  find skywalking plugin define in jar:file:D:\Work\ider\my-study\sunny-spring-cloud-alibaba\sunny-spring-cloud-external-skywalking\agent\plugins\apm-jetty-client-9.x-plugin-6.2.0.jar!/skywalking-plugin.def 
INFO 2019-08-18 13:12:24:125 main PluginResourcesResolver :  find skywalking plugin define in jar:file:D:\Work\ider\my-study\sunny-spring-cloud-alibaba\sunny-spring-cloud-external-skywalking\agent\plugins\apm-jetty-server-9.x-plugin-6.2.0.jar!/skywalking-plugin.def 
INFO 2019-08-18 13:12:24:125 main PluginResourcesResolver :  find skywalking plugin define in jar:file:D:\Work\ider\my-study\sunny-spring-cloud-alibaba\sunny-spring-cloud-external-skywalking\agent\plugins\apm-kafka-v1-plugin-6.2.0.jar!/skywalking-plugin.def 
INFO 2019-08-18 13:12:24:126 main PluginResourcesResolver :  find skywalking plugin define in jar:file:D:\Work\ider\my-study\sunny-spring-cloud-alibaba\sunny-spring-cloud-external-skywalking\agent\plugins\apm-mongodb-2.x-plugin-6.2.0.jar!/skywalking-plugin.def 
INFO 2019-08-18 13:12:24:126 main PluginResourcesResolver :  find skywalking plugin define in jar:file:D:\Work\ider\my-study\sunny-spring-cloud-alibaba\sunny-spring-cloud-external-skywalking\agent\plugins\apm-mongodb-3.x-plugin-6.2.0.jar!/skywalking-plugin.def 
INFO 2019-08-18 13:12:24:126 main PluginResourcesResolver :  find skywalking plugin define in jar:file:D:\Work\ider\my-study\sunny-spring-cloud-alibaba\sunny-spring-cloud-external-skywalking\agent\plugins\apm-mysql-5.x-plugin-6.2.0.jar!/skywalking-plugin.def 
INFO 2019-08-18 13:12:24:126 main PluginResourcesResolver :  find skywalking plugin define in jar:file:D:\Work\ider\my-study\sunny-spring-cloud-alibaba\sunny-spring-cloud-external-skywalking\agent\plugins\apm-mysql-6.x-plugin-6.2.0.jar!/skywalking-plugin.def 
INFO 2019-08-18 13:12:24:127 main PluginResourcesResolver :  find skywalking plugin define in jar:file:D:\Work\ider\my-study\sunny-spring-cloud-alibaba\sunny-spring-cloud-external-skywalking\agent\plugins\apm-mysql-8.x-plugin-6.2.0.jar!/skywalking-plugin.def 
INFO 2019-08-18 13:12:24:127 main PluginResourcesResolver :  find skywalking plugin define in jar:file:D:\Work\ider\my-study\sunny-spring-cloud-alibaba\sunny-spring-cloud-external-skywalking\agent\plugins\apm-nutz-http-1.x-plugin-6.2.0.jar!/skywalking-plugin.def 
INFO 2019-08-18 13:12:24:127 main PluginResourcesResolver :  find skywalking plugin define in jar:file:D:\Work\ider\my-study\sunny-spring-cloud-alibaba\sunny-spring-cloud-external-skywalking\agent\plugins\apm-nutz-mvc-annotation-1.x-plugin-6.2.0.jar!/skywalking-plugin.def 
INFO 2019-08-18 13:12:24:127 main PluginResourcesResolver :  find skywalking plugin define in jar:file:D:\Work\ider\my-study\sunny-spring-cloud-alibaba\sunny-spring-cloud-external-skywalking\agent\plugins\apm-okhttp-3.x-plugin-6.2.0.jar!/skywalking-plugin.def 
INFO 2019-08-18 13:12:24:128 main PluginResourcesResolver :  find skywalking plugin define in jar:file:D:\Work\ider\my-study\sunny-spring-cloud-alibaba\sunny-spring-cloud-external-skywalking\agent\plugins\apm-postgresql-8.x-plugin-6.2.0.jar!/skywalking-plugin.def 
INFO 2019-08-18 13:12:24:128 main PluginResourcesResolver :  find skywalking plugin define in jar:file:D:\Work\ider\my-study\sunny-spring-cloud-alibaba\sunny-spring-cloud-external-skywalking\agent\plugins\apm-rabbitmq-5.x-plugin-6.2.0.jar!/skywalking-plugin.def 
INFO 2019-08-18 13:12:24:128 main PluginResourcesResolver :  find skywalking plugin define in jar:file:D:\Work\ider\my-study\sunny-spring-cloud-alibaba\sunny-spring-cloud-external-skywalking\agent\plugins\apm-redisson-3.x-plugin-6.2.0.jar!/skywalking-plugin.def 
INFO 2019-08-18 13:12:24:128 main PluginResourcesResolver :  find skywalking plugin define in jar:file:D:\Work\ider\my-study\sunny-spring-cloud-alibaba\sunny-spring-cloud-external-skywalking\agent\plugins\apm-resttemplate-4.3.x-plugin-6.2.0.jar!/skywalking-plugin.def 
INFO 2019-08-18 13:12:24:128 main PluginResourcesResolver :  find skywalking plugin define in jar:file:D:\Work\ider\my-study\sunny-spring-cloud-alibaba\sunny-spring-cloud-external-skywalking\agent\plugins\apm-rocketmq-3.x-plugin-6.2.0.jar!/skywalking-plugin.def 
INFO 2019-08-18 13:12:24:129 main PluginResourcesResolver :  find skywalking plugin define in jar:file:D:\Work\ider\my-study\sunny-spring-cloud-alibaba\sunny-spring-cloud-external-skywalking\agent\plugins\apm-rocketmq-4.x-plugin-6.2.0.jar!/skywalking-plugin.def 
INFO 2019-08-18 13:12:24:129 main PluginResourcesResolver :  find skywalking plugin define in jar:file:D:\Work\ider\my-study\sunny-spring-cloud-alibaba\sunny-spring-cloud-external-skywalking\agent\plugins\apm-servicecomb-java-chassis-0.x-plugin-6.2.0.jar!/skywalking-plugin.def 
INFO 2019-08-18 13:12:24:129 main PluginResourcesResolver :  find skywalking plugin define in jar:file:D:\Work\ider\my-study\sunny-spring-cloud-alibaba\sunny-spring-cloud-external-skywalking\agent\plugins\apm-servicecomb-java-chassis-1.x-plugin-6.2.0.jar!/skywalking-plugin.def 
INFO 2019-08-18 13:12:24:130 main PluginResourcesResolver :  find skywalking plugin define in jar:file:D:\Work\ider\my-study\sunny-spring-cloud-alibaba\sunny-spring-cloud-external-skywalking\agent\plugins\apm-sharding-jdbc-1.5.x-plugin-6.2.0.jar!/skywalking-plugin.def 
INFO 2019-08-18 13:12:24:130 main PluginResourcesResolver :  find skywalking plugin define in jar:file:D:\Work\ider\my-study\sunny-spring-cloud-alibaba\sunny-spring-cloud-external-skywalking\agent\plugins\apm-sharding-sphere-3.x-plugin-6.2.0.jar!/skywalking-plugin.def 
INFO 2019-08-18 13:12:24:130 main PluginResourcesResolver :  find skywalking plugin define in jar:file:D:\Work\ider\my-study\sunny-spring-cloud-alibaba\sunny-spring-cloud-external-skywalking\agent\plugins\apm-sharding-sphere-4.x-plugin-6.2.0.jar!/skywalking-plugin.def 
INFO 2019-08-18 13:12:24:130 main PluginResourcesResolver :  find skywalking plugin define in jar:file:D:\Work\ider\my-study\sunny-spring-cloud-alibaba\sunny-spring-cloud-external-skywalking\agent\plugins\apm-solrj-7.x-plugin-6.2.0.jar!/skywalking-plugin.def 
INFO 2019-08-18 13:12:24:131 main PluginResourcesResolver :  find skywalking plugin define in jar:file:D:\Work\ider\my-study\sunny-spring-cloud-alibaba\sunny-spring-cloud-external-skywalking\agent\plugins\apm-spring-cloud-feign-1.x-plugin-6.2.0.jar!/skywalking-plugin.def 
INFO 2019-08-18 13:12:24:131 main PluginResourcesResolver :  find skywalking plugin define in jar:file:D:\Work\ider\my-study\sunny-spring-cloud-alibaba\sunny-spring-cloud-external-skywalking\agent\plugins\apm-spring-concurrent-util-4.x-plugin-6.2.0.jar!/skywalking-plugin.def 
INFO 2019-08-18 13:12:24:131 main PluginResourcesResolver :  find skywalking plugin define in jar:file:D:\Work\ider\my-study\sunny-spring-cloud-alibaba\sunny-spring-cloud-external-skywalking\agent\plugins\apm-spring-core-patch-6.2.0.jar!/skywalking-plugin.def 
INFO 2019-08-18 13:12:24:131 main PluginResourcesResolver :  find skywalking plugin define in jar:file:D:\Work\ider\my-study\sunny-spring-cloud-alibaba\sunny-spring-cloud-external-skywalking\agent\plugins\apm-springmvc-annotation-3.x-plugin-6.2.0.jar!/skywalking-plugin.def 
INFO 2019-08-18 13:12:24:131 main PluginResourcesResolver :  find skywalking plugin define in jar:file:D:\Work\ider\my-study\sunny-spring-cloud-alibaba\sunny-spring-cloud-external-skywalking\agent\plugins\apm-springmvc-annotation-4.x-plugin-6.2.0.jar!/skywalking-plugin.def 
INFO 2019-08-18 13:12:24:132 main PluginResourcesResolver :  find skywalking plugin define in jar:file:D:\Work\ider\my-study\sunny-spring-cloud-alibaba\sunny-spring-cloud-external-skywalking\agent\plugins\apm-springmvc-annotation-5.x-plugin-6.2.0.jar!/skywalking-plugin.def 
INFO 2019-08-18 13:12:24:132 main PluginResourcesResolver :  find skywalking plugin define in jar:file:D:\Work\ider\my-study\sunny-spring-cloud-alibaba\sunny-spring-cloud-external-skywalking\agent\plugins\apm-springmvc-annotation-commons-6.2.0.jar!/skywalking-plugin.def 
INFO 2019-08-18 13:12:24:132 main PluginResourcesResolver :  find skywalking plugin define in jar:file:D:\Work\ider\my-study\sunny-spring-cloud-alibaba\sunny-spring-cloud-external-skywalking\agent\plugins\apm-spymemcached-2.x-plugin-6.2.0.jar!/skywalking-plugin.def 
INFO 2019-08-18 13:12:24:132 main PluginResourcesResolver :  find skywalking plugin define in jar:file:D:\Work\ider\my-study\sunny-spring-cloud-alibaba\sunny-spring-cloud-external-skywalking\agent\plugins\apm-struts2-2.x-plugin-6.2.0.jar!/skywalking-plugin.def 
